accident_severity,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_home_area_type,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_(district),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
3,1,19,0,18,0,8,0,0,0,0,1,1,6,1,22,5,2198,2,3,1,3,2,539650,161140,1,2,3,2,19,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,2,1,1,1,1,22,5,3,0,0,0,0,0,19,1,2
3,1,9,0,5,0,1,0,0,0,0,1,1,6,1,18,4,1598,1,10,1,1,2,528835,144056,45,2,1,1,513,6,336,6,30,6,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,18,0,6,0,0,0,0,1,1,6,1,66,10,2316,1,19,3,2,2,568304,108209,47,2,2,5,556,3,259,6,60,3,4,6,0,0,0,6,1,1,0,0,2,1,1,1,1,66,10,3,0,0,0,0,0,9,3,8
3,2,9,0,16,0,0,0,0,0,0,0,1,1,3,56,9,1598,1,8,1,1,2,417174,500394,12,2,1,1,184,5,129,6,30,0,4,6,0,0,0,1,1,2,6,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
1,2,20,0,18,0,8,0,0,0,0,3,1,1,1,45,7,1598,1,8,1,1,2,437940,333620,30,2,1,5,323,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,11,0,8,0,0,0,0,4,1,6,1,60,9,1598,1,8,1,1,2,528920,174480,1,2,1,7,9,3,24,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,19,0,18,0,1,0,0,0,0,1,1,1,1,26,6,1598,1,8,3,2,2,570202,112632,47,2,2,3,556,3,269,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,26,6,3,0,0,0,0,0,19,3,7
3,2,9,0,18,0,1,0,0,0,0,3,1,6,2,41,7,1598,1,8,1,1,2,408535,91485,55,2,1,7,640,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,5,0,18,0,1,0,0,0,0,1,1,6,1,26,6,1598,1,8,1,1,2,576122,188421,42,2,1,5,450,4,1464,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,26,6,2,0,0,0,0,0,5,1,1
3,2,1,0,18,0,1,0,0,0,0,1,1,6,2,54,8,1598,1,8,1,1,2,322470,673790,95,2,1,2,923,6,0,6,30,3,4,6,0,0,8,1,1,1,0,0,1,2,1,1,2,54,8,3,0,0,0,0,0,1,1,5
3,1,9,0,9,0,6,0,0,0,0,3,1,3,2,55,8,1991,2,9,3,5,2,621491,253798,37,2,5,4,415,4,1079,6,60,3,4,4,1078,0,0,1,1,1,0,0,2,1,5,2,2,16,4,3,0,0,1,0,0,9,3,7
3,2,9,0,9,0,6,0,0,0,0,1,1,6,1,67,10,1973,1,17,1,1,2,388740,400980,6,2,1,5,104,3,62,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,4,9,0,4,0,2,0,0,0,0,2,1,6,3,38,7,1598,1,8,1,2,4,501668,159477,45,4,2,6,518,5,144,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,5,0,18,0,8,0,0,0,0,0,1,6,1,46,8,899,1,19,1,1,2,473580,286895,33,2,1,3,363,3,508,6,30,3,2,3,508,0,5,1,1,1,0,0,1,1,1,1,1,46,8,3,0,0,0,0,0,5,1,5
3,1,11,0,4,0,1,0,0,0,0,0,1,1,2,39,7,6700,2,4,1,1,1,549040,185030,1,1,1,2,16,3,1240,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,2,1,63,9,3,0,0,0,3,0,11,1,3
1,3,17,4,18,0,8,0,0,0,0,1,1,1,1,32,6,1598,2,4,1,1,4,540878,349941,32,4,1,1,350,3,52,6,50,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,9,0,5,0,0,0,0,4,1,6,1,38,7,1995,2,12,1,3,2,433810,279750,20,2,3,7,302,4,4109,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,9,0,6,0,0,0,0,1,1,6,2,45,7,1753,2,16,1,5,2,452760,392800,14,2,5,6,213,4,6376,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,2,1,2,45,7,3,0,0,0,0,0,9,1,3
3,2,19,0,1,0,1,0,0,0,0,2,1,6,1,38,7,1598,1,8,1,1,2,503236,486905,12,2,1,3,186,6,510,6,30,3,4,3,64,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,0,1,6,2,70,10,1598,1,8,1,3,4,524279,219590,41,4,3,1,433,2,1,3,70,0,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,11,0,18,0,0,0,0,0,0,1,1,6,1,62,9,8300,2,8,1,1,2,295672,83753,50,2,1,3,585,3,379,6,30,0,4,6,0,0,0,1,1,1,0,0,2,2,1,2,2,94,11,3,0,0,0,4,0,11,2,7
3,1,8,0,9,0,8,0,0,0,0,1,1,1,1,25,5,1896,2,11,1,1,2,425515,568086,10,2,1,2,147,3,189,1,30,2,4,3,191,0,4,4,1,1,0,0,1,1,1,2,1,20,4,3,0,0,2,0,0,8,1,10
3,2,9,0,18,0,3,0,0,0,0,4,1,6,2,30,6,1422,2,10,1,3,2,519520,271970,35,2,3,7,393,3,14,1,40,1,4,3,14,0,0,1,1,1,0,0,2,1,2,2,1,63,9,3,0,0,2,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,6,2,55,8,1461,2,2,1,3,2,430747,413186,13,2,3,3,206,6,0,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,2,1,2,55,8,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,2,2,26,6,999,1,2,3,1,2,518161,228693,41,2,1,2,433,3,602,6,50,3,4,6,371,0,0,1,1,1,0,0,2,1,1,1,2,26,6,3,0,0,0,0,0,9,3,8
2,1,3,0,16,0,0,0,0,0,0,3,1,6,1,23,5,124,1,1,1,2,2,362733,393456,7,2,2,7,128,5,1004,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,23,5,2,0,0,0,0,0,3,1,6
3,2,9,0,3,0,0,0,0,0,0,1,1,6,1,78,11,1995,2,7,3,1,3,237504,60713,50,3,1,5,596,3,38,6,40,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,6,5,0,0,0,3,1,6,2,44,7,1998,1,18,3,1,2,426959,396758,14,2,1,7,215,6,0,6,30,8,4,6,0,0,0,6,1,1,0,0,2,1,1,1,2,44,7,3,0,0,0,0,0,9,3,8
3,1,9,0,10,0,0,0,0,0,0,2,1,6,1,63,9,998,1,14,3,2,2,442909,412124,13,2,2,1,206,4,6273,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,2,1,34,6,3,0,0,1,0,0,9,3,8
3,1,9,0,18,0,0,1,0,0,0,1,1,6,1,26,6,2494,1,28,1,3,2,407560,281400,20,2,3,1,300,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,26,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,2,1,1,1,6,2,43,7,1364,1,8,1,2,2,455149,290881,33,2,2,6,363,3,426,6,50,6,2,5,5602,0,5,4,1,1,0,0,2,1,2,1,2,43,7,3,0,0,0,0,0,9,1,10
3,2,9,0,18,0,0,0,0,1,0,3,1,6,1,51,8,1598,1,8,2,3,2,284235,178290,62,2,3,5,740,3,4106,6,50,0,4,6,0,0,0,1,1,1,0,0,2,1,3,2,1,82,11,3,0,0,1,0,0,9,2,5
3,1,9,0,9,0,8,0,0,0,0,4,1,6,1,25,5,1968,2,2,1,1,2,541870,172710,1,2,1,5,19,4,226,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,9,0,4,0,1,0,0,0,0,0,1,2,2,30,6,1390,1,12,1,2,3,528562,143806,45,3,2,3,513,4,2036,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,1,0,18,0,8,0,0,0,0,1,1,6,1,38,7,1598,1,8,1,1,2,431483,435011,13,2,1,3,204,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,11,0,0,0,0,1,6,3,1,6,2,25,5,1598,2,2,1,1,1,449871,234603,34,1,1,6,385,1,40,3,70,0,4,6,0,0,0,6,1,1,0,0,2,2,1,1,2,25,5,3,0,0,0,0,0,9,1,10
3,1,9,0,18,0,0,0,0,0,0,4,1,6,2,59,9,1599,1,11,1,1,2,234956,638844,97,2,1,4,931,6,0,6,30,0,4,6,0,0,0,4,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,2,0,0,0,0,0,0,3,1,6,1,60,9,1596,1,9,1,1,2,528750,285200,35,2,1,5,393,6,0,6,30,0,4,6,0,0,0,1,2,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,0,0,3,1,3,2,28,6,1896,2,14,1,2,2,433002,410067,14,2,2,2,210,4,6131,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,2,2,2,24,5,3,0,0,1,0,0,9,1,1
3,2,1,0,18,0,8,0,0,0,0,3,1,6,1,40,7,1598,1,8,1,1,2,510495,196697,41,2,1,3,437,3,412,3,30,3,4,3,4178,0,0,1,1,1,0,0,1,1,1,1,1,40,7,3,0,0,0,0,0,1,1,7
3,1,11,0,18,0,8,0,0,0,0,0,1,1,1,55,8,9360,2,1,1,1,1,425439,563510,10,1,1,7,146,6,4842,6,30,5,2,6,4842,0,0,1,9,1,0,0,1,2,1,2,1,11,3,3,0,0,0,4,0,11,1,1
3,1,9,0,3,0,1,0,0,0,0,2,1,6,2,47,8,1997,1,7,1,3,2,511090,184420,1,2,3,1,26,3,4180,1,30,1,4,3,40,0,0,1,2,2,0,0,1,1,2,2,2,7,2,3,0,0,2,0,0,9,1,6
3,2,5,0,5,0,8,0,0,7,6,3,1,2,1,43,7,998,1,11,1,1,2,508689,103337,47,2,1,3,558,3,259,3,50,3,2,6,0,0,8,1,1,1,0,0,1,1,1,1,1,43,7,3,0,0,0,0,0,5,1,4
3,1,3,0,17,0,0,0,0,0,0,4,1,6,1,20,4,124,1,1,1,1,1,526607,156914,45,1,1,5,513,4,2032,6,40,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,20,4,3,0,0,0,0,0,3,1,4
2,1,9,0,16,0,0,0,0,0,0,0,1,6,3,38,7,1598,1,8,1,1,2,505780,241591,40,2,1,3,424,6,125,6,60,0,4,6,0,0,0,6,1,2,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,9,0,2,0,0,0,0,0,0,2,1,6,2,35,6,1956,2,4,3,1,4,382209,346342,21,4,1,7,253,6,67,6,30,0,4,6,0,0,0,1,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,0,0,3,1,1,2,20,4,1242,1,6,1,1,2,520322,163239,45,2,1,3,38,4,2200,1,30,1,4,4,284,0,4,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,5,0,7,0,1,1,6,2,31,6,1598,1,8,1,2,2,334059,156327,52,2,2,2,607,3,370,6,60,0,4,6,0,0,0,1,5,2,0,0,2,1,1,1,2,31,6,3,0,0,0,0,0,9,1,3
3,1,9,0,14,0,1,0,0,0,0,1,1,6,1,21,5,1984,1,12,1,1,4,398750,289510,20,4,1,6,305,3,457,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,4,0,1,0,0,0,0,2,1,6,1,47,8,1598,1,8,1,1,2,276664,190274,62,2,1,2,743,4,4286,1,30,1,4,6,0,0,4,1,1,1,0,0,1,1,2,1,1,47,8,3,0,0,0,0,0,9,1,5
2,1,8,0,5,6,0,0,0,0,0,0,1,1,2,49,8,1998,2,10,1,1,1,330630,435920,4,1,1,4,71,6,0,2,30,0,4,6,0,0,4,1,1,1,0,0,1,1,1,2,2,72,10,2,0,0,2,0,0,8,1,5
2,1,9,0,9,0,6,0,0,0,0,1,1,1,2,24,5,1299,1,15,3,2,2,628458,299993,36,2,2,3,406,4,1332,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,24,5,2,0,0,0,0,0,9,3,9
3,1,9,0,9,0,8,0,0,0,0,1,1,6,1,23,5,1390,1,12,1,3,3,521310,183720,1,3,3,1,28,3,404,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,1,1,1,23,5,3,0,0,0,0,0,9,1,2
3,1,9,0,18,0,0,0,0,0,0,1,1,6,3,38,7,1598,1,8,1,1,2,558270,138160,46,2,1,2,543,3,267,6,30,0,4,6,0,0,1,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,19,4,18,0,0,3,0,1,4,3,1,1,1,61,9,2953,2,7,1,1,1,365865,109394,55,1,1,5,645,3,352,6,60,0,4,6,0,0,0,1,8,2,0,0,2,1,1,1,1,61,9,2,0,0,0,0,0,19,1,5
3,1,17,0,7,0,1,0,0,0,0,1,1,1,1,36,7,4400,2,3,3,1,2,308762,101698,50,2,1,5,580,6,0,6,30,8,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,21,0,11,0,0,0,0,0,0,1,1,6,1,36,7,12740,2,5,2,1,2,510603,428756,16,2,1,1,228,3,63,3,40,0,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,3,1,6,1,22,5,1598,1,8,1,2,2,545530,163350,1,2,2,1,19,3,21,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,1,0,5,0,0,0,0,2,1,5,1,40,7,1600,1,2,3,1,1,562769,221940,42,1,1,4,463,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,2,1,1,3,2,14,3,3,5,3,0,0,0,0,3,7
3,1,9,0,17,0,0,0,0,7,4,2,1,6,1,18,4,1229,1,8,2,3,1,343082,676110,95,1,3,6,921,3,198,6,60,0,4,6,0,0,0,6,1,2,0,0,2,1,3,2,1,18,4,3,0,0,2,0,0,9,2,5
3,2,9,0,6,0,2,0,0,0,0,3,1,6,1,33,6,1598,1,8,1,1,2,541020,176090,1,2,1,1,6,3,2213,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,2,0,0,0,0,1,1,6,2,48,8,1995,2,4,3,1,1,483383,483045,12,1,1,3,185,3,170,6,30,6,4,5,67,0,4,1,1,1,0,0,2,1,1,3,2,83,11,3,1,3,0,0,0,0,1,5
3,2,9,0,4,0,1,0,0,0,0,2,1,6,1,29,6,1598,1,8,1,1,2,360670,225520,22,2,1,1,285,3,40,3,60,1,4,3,40,0,0,1,1,1,0,0,2,1,1,2,2,28,6,3,0,0,1,0,0,9,1,8
3,3,9,0,18,0,0,0,0,0,0,1,1,1,1,55,8,1360,1,14,1,3,3,454281,278923,33,3,3,2,363,1,6,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,2,1,25,5,3,0,0,2,0,0,9,1,5
3,1,9,0,9,0,2,0,0,0,0,0,1,6,3,38,7,1598,1,8,1,2,3,636680,149800,46,3,2,4,533,3,258,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,3,11,1,1,6,2,41,7,1598,1,8,2,1,2,418672,528932,11,2,1,3,169,4,6282,6,40,6,4,5,93,0,0,1,2,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,4,0,1,0,0,0,0,3,1,6,1,57,9,1762,1,15,1,1,4,441898,113904,44,4,1,7,500,3,33,6,40,3,4,6,0,0,8,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,4,0,18,0,8,0,0,0,0,1,1,6,1,40,7,395,1,9,1,1,2,529320,184390,1,2,1,3,2,3,503,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,40,7,3,0,0,0,0,0,4,1,2
3,1,9,0,18,0,0,1,0,7,9,1,1,6,2,18,4,1198,1,8,1,1,1,456436,381832,31,1,1,6,341,5,154,6,30,0,4,6,0,0,0,1,2,2,0,2,2,1,1,1,2,18,4,3,0,0,0,0,0,9,1,1
3,2,9,0,18,0,0,0,0,0,0,2,1,6,2,34,6,1360,1,9,1,2,3,350953,392788,5,3,2,5,92,3,570,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,34,6,3,0,0,0,0,0,9,1,1
2,2,98,1,2,0,1,0,0,0,0,2,1,1,1,44,7,1598,1,8,1,1,2,465685,320404,33,2,1,4,365,6,6111,6,60,8,4,6,1,0,0,6,1,3,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,16,0,0,0,0,0,0,1,1,6,2,43,7,1598,1,8,3,2,2,197920,200820,63,2,2,3,752,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,2,1,2,43,7,3,0,0,0,0,0,9,3,5
3,1,19,0,18,0,0,0,0,0,0,1,1,1,1,40,7,1560,2,2,1,3,2,534520,189870,1,2,3,6,31,3,1055,6,40,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,40,7,3,0,0,0,0,0,19,1,5
2,1,9,0,18,0,0,0,0,0,0,1,1,6,1,20,4,2776,2,10,1,4,2,521740,169940,1,2,4,5,23,3,238,3,50,0,4,6,0,0,0,4,1,2,0,0,1,1,2,2,1,42,7,2,0,0,1,0,0,9,1,8
3,2,9,0,18,0,2,0,0,0,0,2,1,6,2,44,7,1360,1,5,2,2,2,431957,282282,20,2,2,7,302,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,2,2,2,17,4,3,0,0,0,0,0,9,2,8
3,2,9,0,4,0,0,0,0,0,0,2,1,6,1,34,6,2987,2,8,1,1,3,417048,105660,44,3,1,1,496,3,31,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,2,2,30,6,3,0,0,1,0,0,9,1,2
3,1,9,0,4,0,1,0,0,0,0,1,1,6,2,38,7,1339,1,7,1,1,1,486722,233533,43,1,1,4,479,4,4034,6,30,1,4,6,1030,0,8,4,1,2,0,0,1,3,1,3,1,13,3,3,5,2,0,0,0,0,1,8
3,2,1,0,18,0,8,0,0,0,0,1,1,2,2,28,6,1598,1,8,1,1,2,528510,139656,47,2,1,2,560,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,28,6,3,0,0,0,0,0,1,1,8
3,1,9,0,16,0,0,0,0,0,0,3,1,6,2,43,7,1598,1,8,1,1,2,318455,368601,60,2,1,4,724,6,0,6,60,0,4,6,0,0,0,1,1,1,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,5,0,6,0,0,0,0,1,1,6,1,50,8,1368,1,4,1,1,2,490230,408661,16,2,1,3,232,4,1450,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,4,0,0,0,0,0,0,1,1,1,1,31,6,1995,2,2,1,1,2,579761,265748,37,2,1,3,414,3,14,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,3,0,0,0,0,0,0,2,1,1,1,53,8,1968,2,9,1,1,2,456775,404254,14,2,1,7,211,3,19,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,2,2,42,7,3,0,0,2,0,0,9,1,3
3,1,9,0,5,0,0,0,0,0,0,3,1,3,2,42,7,1598,1,8,1,1,1,435397,286811,23,1,1,3,291,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,1,3,2,5,1,3,5,4,0,0,0,0,1,5
3,1,19,0,18,0,0,0,0,0,0,1,1,1,1,46,8,2151,2,15,1,2,2,472940,339290,31,2,2,5,347,3,52,6,50,0,4,6,0,0,0,4,1,1,4,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,9,0,3,0,4,0,0,0,0,2,1,3,2,74,10,1598,1,8,1,1,4,486021,180403,43,4,1,6,474,6,7408,1,30,2,4,6,7408,0,0,1,1,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,1,0,0,0,0,2,1,3,2,29,6,2497,1,11,1,1,2,387314,158533,54,2,1,4,635,6,0,6,30,1,4,3,361,0,0,1,1,1,0,0,1,2,1,1,2,29,6,3,0,0,0,0,0,9,1,9
3,3,9,0,4,0,0,0,0,0,0,2,1,2,1,55,8,1560,2,4,1,3,4,537590,183240,1,4,3,6,5,3,12,3,50,0,4,6,0,0,0,4,1,1,0,0,1,1,2,1,1,55,8,3,0,0,0,0,0,9,1,4
3,1,19,0,18,0,0,0,0,0,0,1,1,1,1,24,5,2148,2,7,1,1,3,570688,107838,47,3,1,2,555,3,259,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,5,0,13,0,0,1,0,0,0,4,1,2,1,53,8,865,1,3,1,1,2,578298,193755,42,2,1,4,459,3,1245,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,53,8,3,0,0,0,0,0,5,1,9
3,2,9,0,2,0,0,0,0,0,0,2,1,6,1,38,7,1596,1,9,1,1,3,522094,163021,45,3,1,1,38,4,2200,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,9,0,18,0,8,0,0,0,0,2,1,6,2,32,6,1124,1,14,1,2,3,429643,556504,10,3,2,3,150,3,1231,1,70,1,4,3,182,0,0,1,1,2,1,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,6,2,39,7,1997,2,11,1,2,3,529696,138658,47,3,2,5,560,3,2011,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,39,7,3,0,0,0,0,0,9,1,2
3,1,9,0,9,0,8,0,0,0,0,3,1,6,2,53,8,1349,1,4,1,1,2,423447,437675,13,2,1,4,204,6,0,6,30,9,4,6,0,0,0,1,2,2,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,1,0,18,0,0,0,0,0,0,2,1,6,1,44,7,1598,1,8,1,1,2,588300,168240,46,2,1,1,540,6,1471,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,1,0,1,0,0,0,0,2,1,6,3,38,7,1598,1,8,1,2,2,517940,185070,1,2,2,6,28,3,404,6,30,6,2,6,0,0,5,1,5,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
1,4,17,0,18,0,0,0,0,0,0,2,1,6,1,52,8,1598,2,9,1,1,4,366337,168398,52,4,1,5,611,3,4,3,70,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,16,0,0,0,0,0,0,1,1,6,1,24,5,1396,1,11,2,2,2,316367,868341,92,2,2,5,930,4,9012,6,60,0,4,6,0,0,0,6,1,1,0,0,2,1,1,1,1,24,5,3,0,0,0,0,0,9,2,5
3,2,9,0,7,0,8,0,0,0,0,3,1,6,1,84,11,1124,1,14,1,1,3,539530,177580,1,3,1,4,6,5,0,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,20,0,18,0,0,0,0,0,0,1,1,1,1,25,5,1598,1,8,1,2,3,254541,370448,60,3,2,6,722,3,55,3,50,0,4,6,0,0,0,4,1,1,0,0,2,1,1,1,1,25,5,3,0,0,0,0,0,20,1,5
3,1,9,0,9,0,8,0,0,0,0,1,1,6,2,25,5,1598,1,8,1,1,2,399700,303620,20,2,1,2,307,3,34,6,30,3,2,6,0,0,0,4,7,2,0,0,1,1,1,1,2,25,5,3,0,0,0,0,0,9,1,1
3,2,9,0,9,0,5,0,0,0,0,4,1,6,1,45,7,1598,1,8,1,1,2,169021,44255,50,2,1,1,596,4,3300,6,60,8,4,6,0,0,0,1,4,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,6,0,1,0,0,0,0,0,1,6,1,47,8,1560,2,3,1,1,2,358621,172471,52,2,1,7,601,6,0,6,20,3,2,6,0,0,8,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
1,1,5,0,16,0,8,0,0,0,0,1,1,2,1,53,8,1187,1,6,1,1,2,340530,406290,4,2,1,5,84,4,5197,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,53,8,1,0,0,0,0,0,5,1,6
3,2,9,0,18,0,0,0,0,0,0,1,1,6,2,46,8,998,1,12,1,2,2,414036,434446,13,2,2,5,200,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,2,2,2,16,4,3,0,0,1,0,0,9,1,6
3,2,9,0,18,0,8,0,0,0,0,1,1,6,1,41,7,1368,1,8,1,1,2,434429,387378,14,2,1,5,215,3,61,1,40,1,2,4,6539,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,5,0,8,0,0,0,0,1,1,2,1,34,6,1988,1,12,1,1,2,510540,174350,1,2,1,5,25,3,312,6,30,6,2,3,315,0,5,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,0,0,1,1,6,1,41,7,1797,8,3,1,1,2,526640,190630,1,2,1,5,30,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,41,7,3,0,0,0,0,0,9,1,8
